level,start_date,end_date,lower_age_limit,geography,geography_code,proportion_pos,proportion_pos_high_95,proportion_pos_low_95
age_school,2021-09-11,2021-09-11,11,England,E92000001,0.0248207302453687,0.028761516410197002,0.0214204800462234
age_school,2021-09-11,2021-09-11,16,England,E92000001,0.0196544309239578,0.0237357069827253,0.016192161905402302
age_school,2021-09-11,2021-09-11,25,England,E92000001,0.008175887801816861,0.010126017460761002,0.00627939094932856
age_school,2021-09-11,2021-09-11,35,England,E92000001,0.00849966747597927,0.00978942004369496,0.00729593624212726
age_school,2021-09-11,2021-09-11,50,England,E92000001,0.00768701087558714,0.00866778474976046,0.00683196850813499
age_school,2021-09-11,2021-09-11,70,England,E92000001,0.0055626036827150305,0.0066188458362160295,0.00462351358934981
age_school,2021-09-12,2021-09-12,2,England,E92000001,0.0204014490588681,0.024054046078083452,0.017161313703360798
age_school,2021-09-12,2021-09-12,11,England,E92000001,0.025156019752866847,0.029197745216909203,0.021572142148544603
age_school,2021-09-12,2021-09-12,16,England,E92000001,0.018406682541211,0.0222989735146479,0.015103128447252749
age_school,2021-09-12,2021-09-12,25,England,E92000001,0.007869665898739199,0.009839598847033216,0.006223361277425325
age_school,2021-09-12,2021-09-12,35,England,E92000001,0.0082253279196592,0.009487454556809844,0.0070952812954854
age_school,2021-09-12,2021-09-12,50,England,E92000001,0.007522469275898145,0.008442975703362589,0.006670113808498589
age_school,2021-09-12,2021-09-12,70,England,E92000001,0.00530201669326263,0.00634403272813884,0.004407457101276815
age_school,2021-09-13,2021-09-13,2,England,E92000001,0.02115778629642315,0.02492650947919165,0.017860057265862497
age_school,2021-09-13,2021-09-13,11,England,E92000001,0.02578948716754125,0.029857153965896048,0.02205178794640895
age_school,2021-09-13,2021-09-13,16,England,E92000001,0.01732629098419925,0.02106118248421375,0.014125087432216
age_school,2021-09-13,2021-09-13,25,England,E92000001,0.007674441245856764,0.009621234187773876,0.006057355452796235
age_school,2021-09-13,2021-09-13,35,England,E92000001,0.00796817802185332,0.009197174735739829,0.00686999506858022
age_school,2021-09-13,2021-09-13,50,England,E92000001,0.00738168634900584,0.008284249079271996,0.00655317749952799
age_school,2021-09-13,2021-09-13,70,England,E92000001,0.005128891114897395,0.00614353899382776,0.0042257065293401855
age_school,2021-09-14,2021-09-14,2,England,E92000001,0.021961073691753548,0.025843325774576598,0.018615809297621397
age_school,2021-09-14,2021-09-14,11,England,E92000001,0.02663584713836135,0.03089173211487385,0.022800280316921002
age_school,2021-09-14,2021-09-14,16,England,E92000001,0.01617200382467105,0.01977745279163,0.0129888049408221
age_school,2021-09-14,2021-09-14,25,England,E92000001,0.00742660841969337,0.009332790944931134,0.005817057217966005
age_school,2021-09-14,2021-09-14,35,England,E92000001,0.007757309922000695,0.008999040297667345,0.00669267218412053
age_school,2021-09-14,2021-09-14,50,England,E92000001,0.007217472925402915,0.008092086898740474,0.006390352875851796
age_school,2021-09-14,2021-09-14,70,England,E92000001,0.00484422426708463,0.005832455707585315,0.003966694464871559
age_school,2021-09-15,2021-09-15,2,England,E92000001,0.0229297709188798,0.02702976631417285,0.01936869204635225
age_school,2021-09-15,2021-09-15,11,England,E92000001,0.0277687286786182,0.0321610625416507,0.023705441562627452
age_school,2021-09-15,2021-09-15,16,England,E92000001,0.0151205450448571,0.01870257019710875,0.0121556304285028
age_school,2021-09-15,2021-09-15,25,England,E92000001,0.00712304529565663,0.00901893234167326,0.0055451223046883305
age_school,2021-09-15,2021-09-15,35,England,E92000001,0.0076218975058886095,0.00882835840796807,0.0065733469613172505
age_school,2021-09-15,2021-09-15,50,England,E92000001,0.007047724427308411,0.0079064515001719,0.00619588407720137
age_school,2021-09-15,2021-09-15,70,England,E92000001,0.004666222676135985,0.005590893173586104,0.0038505360013352604
age_school,2021-09-16,2021-09-16,2,England,E92000001,0.02400960977128255,0.028123763425050304,0.02017281104616245
age_school,2021-09-16,2021-09-16,11,England,E92000001,0.0289713664419417,0.03363738471511435,0.02495718042783665
age_school,2021-09-16,2021-09-16,16,England,E92000001,0.01428166918900155,0.01770698860190385,0.01149264659268975
age_school,2021-09-16,2021-09-16,25,England,E92000001,0.00681404903766713,0.008668762528249808,0.005292926808322549
age_school,2021-09-16,2021-09-16,35,England,E92000001,0.007548874283798245,0.008712992001988266,0.00647190455953027
age_school,2021-09-16,2021-09-16,50,England,E92000001,0.006884497386741325,0.007737900934876355,0.006024844624390365
age_school,2021-09-16,2021-09-16,70,England,E92000001,0.004528348839413945,0.00544210064897525,0.00372583793697138
age_school,2021-09-17,2021-09-17,2,England,E92000001,0.024895074084775697,0.0290400855852541,0.0209646950936183
age_school,2021-09-17,2021-09-17,11,England,E92000001,0.030586317474365653,0.0353756011291177,0.02650883656069765
age_school,2021-09-17,2021-09-17,16,England,E92000001,0.01352618101116955,0.01677957062584045,0.0108520451490689
age_school,2021-09-17,2021-09-17,25,England,E92000001,0.006529546127552365,0.008335832726928474,0.00504134762082409
age_school,2021-09-17,2021-09-17,35,England,E92000001,0.0075346353655995,0.008692594969664624,0.00643985279770871
age_school,2021-09-17,2021-09-17,50,England,E92000001,0.006736385022018929,0.007573147398583935,0.00590476965226007
age_school,2021-09-17,2021-09-17,70,England,E92000001,0.004447257827355415,0.00534505125784728,0.003660239209818025
age_school,2021-09-18,2021-09-18,2,England,E92000001,0.025613246386359298,0.029769102253594852,0.0216408142073886
age_school,2021-09-18,2021-09-18,11,England,E92000001,0.0326265076555733,0.0375072976460269,0.02841189447161
age_school,2021-09-18,2021-09-18,16,England,E92000001,0.012817038354706548,0.015944422307633647,0.0102561798604351
age_school,2021-09-18,2021-09-18,25,England,E92000001,0.0062968810193317,0.008097773284808985,0.004833778169506565
age_school,2021-09-18,2021-09-18,35,England,E92000001,0.007620413169895095,0.00878693263607121,0.0065421706952742045
age_school,2021-09-18,2021-09-18,50,England,E92000001,0.00656903896026843,0.0074358376819527745,0.005792102436006825
age_school,2021-09-18,2021-09-18,70,England,E92000001,0.004420751823654244,0.005320929911412915,0.0036364689185681203
age_school,2021-09-19,2021-09-19,2,England,E92000001,0.025896054697670798,0.0298693003326194,0.02232006059061565
age_school,2021-09-19,2021-09-19,11,England,E92000001,0.035391364690272445,0.039987099789573904,0.031192228223114148
age_school,2021-09-19,2021-09-19,16,England,E92000001,0.0123513605692839,0.0152603351548216,0.009849955132530005
age_school,2021-09-19,2021-09-19,25,England,E92000001,0.00599241050908154,0.00768220276499139,0.004621179849639585
age_school,2021-09-19,2021-09-19,35,England,E92000001,0.007712798402334365,0.008910260460863614,0.006690038042193621
age_school,2021-09-19,2021-09-19,50,England,E92000001,0.0065161702052071845,0.007320754129835089,0.00578302668205263
age_school,2021-09-19,2021-09-19,70,England,E92000001,0.00455382710626019,0.005431868041641814,0.003768783898323515
age_school,2021-09-20,2021-09-20,2,England,E92000001,0.02625690569241205,0.03029622066905475,0.0226468958749989
age_school,2021-09-20,2021-09-20,11,England,E92000001,0.038119489778723245,0.04295962558288375,0.0337767986003815
age_school,2021-09-20,2021-09-20,16,England,E92000001,0.01181945071681265,0.0147574005692415,0.00936924708555034
age_school,2021-09-20,2021-09-20,25,England,E92000001,0.005758315259118074,0.007415950840951894,0.0044326740566429
age_school,2021-09-20,2021-09-20,35,England,E92000001,0.007935629583796091,0.009153948443108729,0.0068379030821102554
age_school,2021-09-20,2021-09-20,50,England,E92000001,0.00644138894663953,0.00726881282796634,0.005678397411399276
age_school,2021-09-20,2021-09-20,70,England,E92000001,0.004641780251946065,0.00555635560771281,0.0038556886971476897
age_school,2021-09-21,2021-09-21,2,England,E92000001,0.026626992738349002,0.030652338808287702,0.02290537196358005
age_school,2021-09-21,2021-09-21,11,England,E92000001,0.04131847562378215,0.0462033305047791,0.03662459019174345
age_school,2021-09-21,2021-09-21,16,England,E92000001,0.011312360362108349,0.014212522485478801,0.00895817963557774
age_school,2021-09-21,2021-09-21,25,England,E92000001,0.0055713058198941755,0.0071555841467046055,0.0042950959087176294
age_school,2021-09-21,2021-09-21,35,England,E92000001,0.008231945700265874,0.009462073210421404,0.007090181805250605
age_school,2021-09-21,2021-09-21,50,England,E92000001,0.006422408070946359,0.007254742974435331,0.005669971966643775
age_school,2021-09-21,2021-09-21,70,England,E92000001,0.004766367032893935,0.005709880756378245,0.00393426918189781
age_school,2021-09-22,2021-09-22,2,England,E92000001,0.0269210173885788,0.031053803055197348,0.02318222914991945
age_school,2021-09-22,2021-09-22,11,England,E92000001,0.04455772128861705,0.049761621893107,0.0396738679313658
age_school,2021-09-22,2021-09-22,16,England,E92000001,0.0108502848265135,0.0136790273961769,0.008498101759775601
age_school,2021-09-22,2021-09-22,25,England,E92000001,0.005419977424123135,0.00700070557289988,0.004143855181707505
age_school,2021-09-22,2021-09-22,35,England,E92000001,0.008602747617449575,0.00985782494153014,0.0074394963684581
age_school,2021-09-22,2021-09-22,50,England,E92000001,0.00640460389888225,0.0072720508422696555,0.00563204955879909
age_school,2021-09-22,2021-09-22,70,England,E92000001,0.004871229212910545,0.005862495790854315,0.004016053713292115
age_school,2021-09-23,2021-09-23,2,England,E92000001,0.027170559661012596,0.0316539096455644,0.02335813117383135
age_school,2021-09-23,2021-09-23,11,England,E92000001,0.0481391599633595,0.053684030319309996,0.04290360742736735
age_school,2021-09-23,2021-09-23,16,England,E92000001,0.01049768147198775,0.01325297184016715,0.008139199632526569
age_school,2021-09-23,2021-09-23,25,England,E92000001,0.00531918474345597,0.00688453720114122,0.00407495592444762
age_school,2021-09-23,2021-09-23,35,England,E92000001,0.009033987081433765,0.01030278439550495,0.00784730461243386
age_school,2021-09-23,2021-09-23,50,England,E92000001,0.0064062236658895995,0.007301294248424575,0.0056107939077542504
age_school,2021-09-23,2021-09-23,70,England,E92000001,0.00498874926274874,0.00603061441016851,0.004108663721911715
age_school,2021-09-24,2021-09-24,2,England,E92000001,0.02737755167431065,0.0318812212609573,0.023489139750098753
age_school,2021-09-24,2021-09-24,11,England,E92000001,0.0516295987629055,0.05735055328836755,0.0461618779512449
age_school,2021-09-24,2021-09-24,16,England,E92000001,0.01022469400428515,0.012965115284678499,0.007892673171897565
age_school,2021-09-24,2021-09-24,25,England,E92000001,0.005259068171464579,0.0067884413601351,0.0040227094767646045
age_school,2021-09-24,2021-09-24,35,England,E92000001,0.009490385573584604,0.01081486112477165,0.008268968085950096
age_school,2021-09-24,2021-09-24,50,England,E92000001,0.00641540729873376,0.007312135637123165,0.00561045169497504
age_school,2021-09-24,2021-09-24,70,England,E92000001,0.005131850971385545,0.00617764780590262,0.004278930217580925
age_school,2021-09-25,2021-09-25,2,England,E92000001,0.027584196799477552,0.0319936351595352,0.02369169808979335
age_school,2021-09-25,2021-09-25,11,England,E92000001,0.0552573416119861,0.061288675732169506,0.04944785697168459
age_school,2021-09-25,2021-09-25,16,England,E92000001,0.00995643482071959,0.012580222262272001,0.00763801232360806
age_school,2021-09-25,2021-09-25,25,England,E92000001,0.00524788546410233,0.0067863331767016154,0.004012319591077965
age_school,2021-09-25,2021-09-25,35,England,E92000001,0.009957668001243725,0.011331738812438551,0.00872356789072216
age_school,2021-09-25,2021-09-25,50,England,E92000001,0.0064237439575145095,0.007304532808269865,0.005634230009978574
age_school,2021-09-25,2021-09-25,70,England,E92000001,0.005326765639241915,0.006356224960771945,0.004448140621152935
age_school,2021-09-26,2021-09-26,2,England,E92000001,0.027720780850167596,0.031886301988298255,0.02409719917198975
age_school,2021-09-26,2021-09-26,11,England,E92000001,0.058804898698767455,0.0648304483741173,0.052858072155672745
age_school,2021-09-26,2021-09-26,16,England,E92000001,0.009634772997768905,0.01214870187559975,0.007498569173488845
age_school,2021-09-26,2021-09-26,25,England,E92000001,0.0052863182546803444,0.006824046925438889,0.004078891990150505
age_school,2021-09-26,2021-09-26,35,England,E92000001,0.01050717393945425,0.01187534084792,0.009268198313449341
age_school,2021-09-26,2021-09-26,50,England,E92000001,0.00646033834944064,0.00730262977181327,0.00568349373069913
age_school,2021-09-26,2021-09-26,70,England,E92000001,0.005513725820744031,0.0065569100929674055,0.004597744324126065
age_school,2021-09-27,2021-09-27,2,England,E92000001,0.028013426724594954,0.032194014319824396,0.0243893426813786
age_school,2021-09-27,2021-09-27,11,England,E92000001,0.0620860296307829,0.06854473806194131,0.0561560226165428
age_school,2021-09-27,2021-09-27,16,England,E92000001,0.009446969588012732,0.01195518100479715,0.007374834090605544
age_school,2021-09-27,2021-09-27,25,England,E92000001,0.005361395628897265,0.006910399924605366,0.0041496184604958904
age_school,2021-09-27,2021-09-27,35,England,E92000001,0.011015277456147998,0.01242249487063565,0.009696162872723266
age_school,2021-09-27,2021-09-27,50,England,E92000001,0.00652090120489099,0.007348236309258375,0.005750329880807941
age_school,2021-09-27,2021-09-27,70,England,E92000001,0.0056502027688883,0.00667376401212286,0.0047234084169781795
age_school,2021-09-28,2021-09-28,2,England,E92000001,0.0283771329941702,0.0326806045364325,0.0247116542414868
age_school,2021-09-28,2021-09-28,11,England,E92000001,0.06532587276630195,0.07197578808937165,0.05926745189626735
age_school,2021-09-28,2021-09-28,16,England,E92000001,0.009339584756495075,0.011858261821730599,0.00723183812322131
age_school,2021-09-28,2021-09-28,25,England,E92000001,0.00546061357297296,0.007013020348371375,0.004223611814254605
age_school,2021-09-28,2021-09-28,35,England,E92000001,0.0114853739884127,0.01294895210891175,0.01010182360574665
age_school,2021-09-28,2021-09-28,50,England,E92000001,0.00656412853745556,0.0074110925023482405,0.005813136435817155
age_school,2021-09-28,2021-09-28,70,England,E92000001,0.00571850684225749,0.0067351978652996,0.004812026238267925
age_school,2021-09-29,2021-09-29,2,England,E92000001,0.02883538196171285,0.033388714512091994,0.025081572155993
age_school,2021-09-29,2021-09-29,11,England,E92000001,0.06808515905986826,0.07476771385640596,0.06177428413285265
age_school,2021-09-29,2021-09-29,16,England,E92000001,0.009283419199490345,0.0118288125181079,0.007147797990198035
age_school,2021-09-29,2021-09-29,25,England,E92000001,0.005576078702733835,0.0071411714583604,0.004289951703999199
age_school,2021-09-29,2021-09-29,35,England,E92000001,0.01188964521581185,0.0134459667907575,0.0104419043707696
age_school,2021-09-29,2021-09-29,50,England,E92000001,0.0066337560805999896,0.007510102219007715,0.0058705768983531945
age_school,2021-09-29,2021-09-29,70,England,E92000001,0.005804892845093135,0.006863056518703021,0.00486025141137834
age_school,2021-09-30,2021-09-30,2,England,E92000001,0.02933295980678005,0.034141751761622555,0.0254795203113918
age_school,2021-09-30,2021-09-30,11,England,E92000001,0.0700070689844049,0.07675916792805525,0.06361102157963039
age_school,2021-09-30,2021-09-30,16,England,E92000001,0.009218506109241915,0.01180646479639235,0.00706678841167891
age_school,2021-09-30,2021-09-30,25,England,E92000001,0.005712856009413689,0.007365838479980515,0.00438761442968574
age_school,2021-09-30,2021-09-30,35,England,E92000001,0.01220594112052515,0.013786498529878701,0.01072105456223545
age_school,2021-09-30,2021-09-30,50,England,E92000001,0.0067632576486301756,0.007654077937521835,0.00597078893440538
age_school,2021-09-30,2021-09-30,70,England,E92000001,0.00588836235370928,0.0069792367968795205,0.004940163760740459
age_school,2021-10-01,2021-10-01,2,England,E92000001,0.02970809923707535,0.034706485522981445,0.025779156543889098
age_school,2021-10-01,2021-10-01,11,England,E92000001,0.07129755844941565,0.0781462674500791,0.06486013113170405
age_school,2021-10-01,2021-10-01,16,England,E92000001,0.009194079557942304,0.011740123110329799,0.007005376573326701
age_school,2021-10-01,2021-10-01,25,England,E92000001,0.005873278803763805,0.0075662121646648955,0.0045273525761826
age_school,2021-10-01,2021-10-01,35,England,E92000001,0.012424750511471301,0.0139846323331232,0.010927838157757
age_school,2021-10-01,2021-10-01,50,England,E92000001,0.00688186834219258,0.007817049163836486,0.006101554177906384
age_school,2021-10-01,2021-10-01,70,England,E92000001,0.0059913920049651645,0.007084673025826575,0.00495773781030444
age_school,2021-10-02,2021-10-02,2,England,E92000001,0.0301256677863696,0.0350729594816833,0.02618778189829185
age_school,2021-10-02,2021-10-02,11,England,E92000001,0.0721158727645602,0.07952997940684005,0.06551552855462084
age_school,2021-10-02,2021-10-02,16,England,E92000001,0.009205319379809061,0.01182736968960055,0.00703072001771288
age_school,2021-10-02,2021-10-02,25,England,E92000001,0.00605908510222022,0.00777870929961198,0.004693189398581335
age_school,2021-10-02,2021-10-02,35,England,E92000001,0.0125466140600294,0.014125295318760351,0.0110825419929752
age_school,2021-10-02,2021-10-02,50,England,E92000001,0.00702464260293309,0.007992233841268575,0.006224464498451465
age_school,2021-10-02,2021-10-02,70,England,E92000001,0.00601490551324891,0.007059287027180235,0.00495433146879112
age_school,2021-10-03,2021-10-03,2,England,E92000001,0.03097739836687015,0.0353835024014693,0.02704384655357455
age_school,2021-10-03,2021-10-03,11,England,E92000001,0.0725253526593805,0.07967043925334341,0.06607913462341986
age_school,2021-10-03,2021-10-03,16,England,E92000001,0.00940196495682152,0.012077083159114401,0.007170656960691106
age_school,2021-10-03,2021-10-03,25,England,E92000001,0.0062625783401811345,0.007915590997757665,0.004878163671904615
age_school,2021-10-03,2021-10-03,35,England,E92000001,0.0125799516788005,0.01410989653212345,0.0111717380327367
age_school,2021-10-03,2021-10-03,50,England,E92000001,0.0072256102224413305,0.008075243919356243,0.00643327319178042
age_school,2021-10-03,2021-10-03,70,England,E92000001,0.005957029127544195,0.00698304816384055,0.00503868628365411
age_school,2021-10-04,2021-10-04,2,England,E92000001,0.03167795414438085,0.03606765688298205,0.0276710173538187
age_school,2021-10-04,2021-10-04,11,England,E92000001,0.07251392487995935,0.07954536132298085,0.0660602659265557
age_school,2021-10-04,2021-10-04,16,England,E92000001,0.009570944248395996,0.01226619829253695,0.00730891995958919
age_school,2021-10-04,2021-10-04,25,England,E92000001,0.006469104347891325,0.00819979639250075,0.005033355588932445
age_school,2021-10-04,2021-10-04,35,England,E92000001,0.01258111470929725,0.0141217630625044,0.0111944828767274
age_school,2021-10-04,2021-10-04,50,England,E92000001,0.007404972415764815,0.008281768662574584,0.00661113456064725
age_school,2021-10-04,2021-10-04,70,England,E92000001,0.00594240145340314,0.006990734680188749,0.0050141587060834455
age_school,2021-10-05,2021-10-05,2,England,E92000001,0.0324174603460404,0.0369263547501885,0.02831800982554255
age_school,2021-10-05,2021-10-05,11,England,E92000001,0.072299013576044,0.07928064484759745,0.06596087488606135
age_school,2021-10-05,2021-10-05,16,England,E92000001,0.0096664142051277,0.01234505581815275,0.007416730219760515
age_school,2021-10-05,2021-10-05,25,England,E92000001,0.006644289157511724,0.00840184006734648,0.0051996885366739805
age_school,2021-10-05,2021-10-05,35,England,E92000001,0.01252603907204345,0.014087794940442,0.011120128500703551
age_school,2021-10-05,2021-10-05,50,England,E92000001,0.007619683939012405,0.00850724645586459,0.006798953808806675
age_school,2021-10-05,2021-10-05,70,England,E92000001,0.005944500189349995,0.007003538436097641,0.0050313559754032
age_school,2021-10-06,2021-10-06,2,England,E92000001,0.03298187922700415,0.037645865074959706,0.0289182532772657
age_school,2021-10-06,2021-10-06,11,England,E92000001,0.0720672272863789,0.07904576169811775,0.06571742745305545
age_school,2021-10-06,2021-10-06,16,England,E92000001,0.009760029957999381,0.01246558500479145,0.0075006679486976854
age_school,2021-10-06,2021-10-06,25,England,E92000001,0.00680685451449612,0.00857097770141035,0.00536457304109233
age_school,2021-10-06,2021-10-06,35,England,E92000001,0.0126170912300958,0.0141518361361669,0.011165607282942549
age_school,2021-10-06,2021-10-06,50,England,E92000001,0.00785465292410275,0.008768210058802135,0.00698729902550462
age_school,2021-10-06,2021-10-06,70,England,E92000001,0.005986760570646335,0.00700922807504826,0.00508079435038164
age_school,2021-10-07,2021-10-07,2,England,E92000001,0.0335571071522529,0.0382178521019899,0.02948509849763065
age_school,2021-10-07,2021-10-07,11,England,E92000001,0.0718570060209098,0.07868284086753474,0.0654779583046453
age_school,2021-10-07,2021-10-07,16,England,E92000001,0.009835385673238295,0.01256360025010755,0.00760531716661155
age_school,2021-10-07,2021-10-07,25,England,E92000001,0.006979289483122305,0.00874361890775767,0.00548871845424381
age_school,2021-10-07,2021-10-07,35,England,E92000001,0.01266970462886995,0.01427343638491375,0.0112366441579872
age_school,2021-10-07,2021-10-07,50,England,E92000001,0.008078764434664935,0.00902738285804473,0.00717842257488545
age_school,2021-10-07,2021-10-07,70,England,E92000001,0.0060419986242738356,0.007091392618264639,0.005117248282071335
age_school,2021-10-08,2021-10-08,2,England,E92000001,0.03418612902264005,0.0392830339972679,0.029947919422826298
age_school,2021-10-08,2021-10-08,11,England,E92000001,0.07177676932341129,0.0785447430197577,0.06546382882218746
age_school,2021-10-08,2021-10-08,16,England,E92000001,0.00994498826207146,0.01276165557887915,0.00759892385453267
age_school,2021-10-08,2021-10-08,25,England,E92000001,0.0071316929534164545,0.00895948401178113,0.00560405294888424
age_school,2021-10-08,2021-10-08,35,England,E92000001,0.012774179548659,0.01441548366161535,0.011308284533652499
age_school,2021-10-08,2021-10-08,50,England,E92000001,0.008348759911945945,0.009280106707881874,0.007442401055501055
age_school,2021-10-08,2021-10-08,70,England,E92000001,0.00611447911407146,0.007180385234062194,0.00517207081092848
age_school,2021-10-09,2021-10-09,2,England,E92000001,0.03486154490357525,0.03988083932012515,0.03052430084905105
age_school,2021-10-09,2021-10-09,11,England,E92000001,0.07197324698261301,0.0787545901256462,0.0657021590754075
age_school,2021-10-09,2021-10-09,16,England,E92000001,0.0100331548856148,0.0128482023534721,0.007666870853848375
age_school,2021-10-09,2021-10-09,25,England,E92000001,0.007261074271934925,0.009090111579441625,0.00572078038584752
age_school,2021-10-09,2021-10-09,35,England,E92000001,0.0129723532530912,0.0146344911912854,0.01149452003260085
age_school,2021-10-09,2021-10-09,50,England,E92000001,0.00860395750579457,0.00956488547829958,0.007690134581877384
age_school,2021-10-09,2021-10-09,70,England,E92000001,0.006218335615523615,0.007275991048873145,0.005243087546488015
age_school,2021-10-10,2021-10-10,2,England,E92000001,0.035602735453265255,0.0403335161653499,0.031493835078895
age_school,2021-10-10,2021-10-10,11,England,E92000001,0.07251376866066025,0.07931337209472986,0.0661470894395374
age_school,2021-10-10,2021-10-10,16,England,E92000001,0.01011831160320725,0.01296538704249535,0.00774743247273991
age_school,2021-10-10,2021-10-10,25,England,E92000001,0.007339092553761895,0.009096041152474144,0.005815901097198485
age_school,2021-10-10,2021-10-10,35,England,E92000001,0.0133276441841303,0.014885307465636152,0.01190944895312205
age_school,2021-10-10,2021-10-10,50,England,E92000001,0.008890235916378796,0.00980741263934271,0.00800215111681017
age_school,2021-10-10,2021-10-10,70,England,E92000001,0.006345020987120404,0.00739603270086655,0.005362093125371449
age_school,2021-10-11,2021-10-11,2,England,E92000001,0.0363252506173917,0.04103247237263115,0.0320662583976868
age_school,2021-10-11,2021-10-11,11,England,E92000001,0.07363619403009031,0.08046586216211515,0.06724391220745371
age_school,2021-10-11,2021-10-11,16,England,E92000001,0.010187825205879051,0.0130578570169511,0.00782419766558576
age_school,2021-10-11,2021-10-11,25,England,E92000001,0.0073881780807832104,0.009173599702406634,0.00587036909290415
age_school,2021-10-11,2021-10-11,35,England,E92000001,0.01370928805164525,0.01524090785205745,0.01226637103851385
age_school,2021-10-11,2021-10-11,50,England,E92000001,0.009150837507812766,0.010123673316187,0.00824116979192084
age_school,2021-10-11,2021-10-11,70,England,E92000001,0.0064808593126789195,0.00753630667722451,0.005498496235726515
age_school,2021-10-12,2021-10-12,2,England,E92000001,0.037060295886676003,0.0418179481245749,0.03263822680779395
age_school,2021-10-12,2021-10-12,11,England,E92000001,0.07515464845797545,0.0820853340491747,0.06861359704084315
age_school,2021-10-12,2021-10-12,16,England,E92000001,0.010265848962496299,0.01310715256661485,0.007913674877176567
age_school,2021-10-12,2021-10-12,25,England,E92000001,0.007424510471421494,0.00925848781597626,0.00586032938317489
age_school,2021-10-12,2021-10-12,35,England,E92000001,0.014221876789075251,0.01573572297109245,0.01270991339882895
age_school,2021-10-12,2021-10-12,50,England,E92000001,0.009426306347569845,0.0103961178617477,0.00849843283008069
age_school,2021-10-12,2021-10-12,70,England,E92000001,0.00665690189280576,0.007745585833924654,0.005663805050232959
age_school,2021-10-13,2021-10-13,2,England,E92000001,0.03772513817692945,0.0426528844348652,0.033144802436612705
age_school,2021-10-13,2021-10-13,11,England,E92000001,0.0767148258181146,0.08384691585451026,0.07014482159701291
age_school,2021-10-13,2021-10-13,16,England,E92000001,0.01035729296333925,0.01318938117624965,0.00803206821408084
age_school,2021-10-13,2021-10-13,25,England,E92000001,0.007428555085315924,0.009289475734396495,0.00585079577394086
age_school,2021-10-13,2021-10-13,35,England,E92000001,0.014801913342555699,0.016487268802372702,0.01326279999420335
age_school,2021-10-13,2021-10-13,50,England,E92000001,0.009675564316215121,0.010671410257870599,0.008722410031165289
age_school,2021-10-13,2021-10-13,70,England,E92000001,0.006841799534067454,0.007994102652884255,0.005837456003119125
age_school,2021-10-14,2021-10-14,2,England,E92000001,0.03831469537873345,0.043447030183375604,0.03371933500674775
age_school,2021-10-14,2021-10-14,11,England,E92000001,0.07871789399626995,0.08599515387333437,0.07176603077676405
age_school,2021-10-14,2021-10-14,16,England,E92000001,0.010496545489264649,0.01332491711533235,0.00816923508512184
age_school,2021-10-14,2021-10-14,25,England,E92000001,0.00743769408166746,0.009326340535580865,0.005890412169215105
age_school,2021-10-14,2021-10-14,35,England,E92000001,0.015454556880251599,0.01729352306896905,0.013835373127085548
age_school,2021-10-14,2021-10-14,50,England,E92000001,0.00988840245493525,0.0109604752073793,0.00893270239151021
age_school,2021-10-14,2021-10-14,70,England,E92000001,0.00701916994917854,0.008172987719818505,0.006039201456423065
age_school,2021-10-15,2021-10-15,2,England,E92000001,0.039013921675034605,0.044278942174625746,0.034538182681988897
age_school,2021-10-15,2021-10-15,11,England,E92000001,0.08099497631207125,0.08836379177477459,0.07361789643200675
age_school,2021-10-15,2021-10-15,16,England,E92000001,0.0106615853532399,0.01347918252351795,0.00830095679072811
age_school,2021-10-15,2021-10-15,25,England,E92000001,0.007468143268349246,0.009338011975541134,0.00593075032570513
age_school,2021-10-15,2021-10-15,35,England,E92000001,0.016075339041907652,0.017949842745940053,0.014441975801720651
age_school,2021-10-15,2021-10-15,50,England,E92000001,0.0101521514324889,0.01122552519268185,0.009122106035615769
age_school,2021-10-15,2021-10-15,70,England,E92000001,0.007234434180139554,0.008384553428528275,0.0062502740330130195
age_school,2021-10-16,2021-10-16,2,England,E92000001,0.039826591123181945,0.044813119099625,0.0353250899141622
age_school,2021-10-16,2021-10-16,11,England,E92000001,0.08345749168763,0.090827101289952,0.07604966046654166
age_school,2021-10-16,2021-10-16,16,England,E92000001,0.01080623638980455,0.013645144160963001,0.008398136527803364
age_school,2021-10-16,2021-10-16,25,England,E92000001,0.007506304978230345,0.00940071730580292,0.005968467578271144
age_school,2021-10-16,2021-10-16,35,England,E92000001,0.01682866115569915,0.018615912422035003,0.01510439736821325
age_school,2021-10-16,2021-10-16,50,England,E92000001,0.01036520521746535,0.011428683975392,0.00933214409568095
age_school,2021-10-16,2021-10-16,70,England,E92000001,0.00746942885719596,0.008657614552434054,0.006425216749837445
age_school,2021-10-17,2021-10-17,2,England,E92000001,0.0405575119256969,0.0455431690987278,0.03598632200602725
age_school,2021-10-17,2021-10-17,11,England,E92000001,0.08588567133315385,0.09333260185679179,0.07887358139101625
age_school,2021-10-17,2021-10-17,16,England,E92000001,0.01092776727172415,0.01374162812179235,0.0085799064966628
age_school,2021-10-17,2021-10-17,25,England,E92000001,0.007578203735551596,0.009457968769759309,0.006021336820149475
age_school,2021-10-17,2021-10-17,35,England,E92000001,0.0174153072060025,0.0191938272825597,0.0157724491263917
age_school,2021-10-17,2021-10-17,50,England,E92000001,0.010525667557755199,0.0115687614237674,0.009541221900670575
