level,start_date,end_date,variant,geography,geography_code,region,proportion_pos,proportion_pos_high_95,proportion_pos_low_95
variant_regional,2021-04-29,2021-04-29,not_compatible_with_alpha_uk_variant,North East,E12000001,North East,1.08110864181717e-6,3.53271441788381e-6,1.16308987414982e-7
variant_regional,2021-04-29,2021-04-29,not_compatible_with_alpha_uk_variant,North West,E12000002,North West,6.63060055346446e-7,1.8119028862731e-6,1.11082737076312e-7
variant_regional,2021-04-29,2021-04-29,not_compatible_with_alpha_uk_variant,South East,E12000008,South East,3.47451279064168e-7,1.03771331548597e-6,3.97872566350339e-8
variant_regional,2021-04-29,2021-04-29,not_compatible_with_alpha_uk_variant,South West,E12000009,South West,4.2467502844518096e-7,1.5591105619808401e-6,2.37876676158021e-8
variant_regional,2021-04-29,2021-04-29,not_compatible_with_alpha_uk_variant,West Midlands,E12000005,West Midlands,3.65188782842422e-7,1.3508675684913e-6,1.7980914400081302e-8
variant_regional,2021-04-29,2021-04-29,not_compatible_with_alpha_uk_variant,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,2.99954307089179e-7,1.0614850925939e-6,1.62764238024085e-8
variant_regional,2021-04-29,2021-04-29,not_compatible_with_uk_variant,East Midlands,E12000004,East Midlands,7.30169588830337e-5,2.18225495038777e-4,1.09227097743236e-5
variant_regional,2021-04-29,2021-04-29,not_compatible_with_uk_variant,East of England,E12000006,East of England,2.26924947460115e-5,7.33324446467372e-5,2.41798308362308e-6
variant_regional,2021-04-29,2021-04-29,not_compatible_with_uk_variant,London,E12000007,London,3.2901804007291e-5,8.841457301074299e-5,6.70437807363861e-6
variant_regional,2021-04-29,2021-04-29,not_compatible_with_uk_variant,North East,E12000001,North East,8.57608680110584e-5,2.81898952035603e-4,1.0725858990909e-5
variant_regional,2021-04-29,2021-04-29,not_compatible_with_uk_variant,North West,E12000002,North West,4.6504469718383e-5,1.2924509172465798e-4,9.179975518694e-6
variant_regional,2021-04-29,2021-04-29,not_compatible_with_uk_variant,South East,E12000008,South East,4.178518519625449e-5,1.1901235439896e-4,5.87372698962546e-6
variant_regional,2021-04-29,2021-04-29,not_compatible_with_uk_variant,South West,E12000009,South West,2.48883361817269e-5,9.90590976181351e-5,1.33992412147335e-6
variant_regional,2021-04-29,2021-04-29,not_compatible_with_uk_variant,West Midlands,E12000005,West Midlands,2.44725948428037e-5,8.78804567623434e-5,8.9087544445e-7
variant_regional,2021-04-29,2021-04-29,not_compatible_with_uk_variant,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,2.3728271889988e-5,8.59211258348048e-5,1.029347825489e-6
variant_regional,2021-04-29,2021-04-29,uk_variant_compatible,East Midlands,E12000004,East Midlands,4.90796440843618e-4,8.82048367303358e-4,2.2665343399245604e-4
variant_regional,2021-04-29,2021-04-29,uk_variant_compatible,East of England,E12000006,East of England,3.2640513676842703e-4,5.93978527328498e-4,1.47235770846249e-4
variant_regional,2021-04-29,2021-04-29,uk_variant_compatible,London,E12000007,London,7.2443157426252e-4,0.00107010701875809,4.5622235717081e-4
variant_regional,2021-04-29,2021-04-29,uk_variant_compatible,North East,E12000001,North East,3.6130282302390194e-4,7.60145784507553e-4,1.1509270175764501e-4
variant_regional,2021-04-29,2021-04-29,uk_variant_compatible,North West,E12000002,North West,7.36439838986734e-4,0.0011417622274755299,4.3442323893765495e-4
variant_regional,2021-04-29,2021-04-29,uk_variant_compatible,South East,E12000008,South East,5.40138744943327e-4,8.707850527363751e-4,2.93777703716832e-4
variant_regional,2021-04-29,2021-04-29,uk_variant_compatible,South West,E12000009,South West,2.10947385108289e-4,4.64354328366842e-4,6.35249519191972e-5
variant_regional,2021-04-29,2021-04-29,uk_variant_compatible,West Midlands,E12000005,West Midlands,4.1527991349311303e-4,7.42509915966469e-4,1.8444046126838898e-4
variant_regional,2021-04-29,2021-04-29,uk_variant_compatible,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,0.00145349751574091,0.00212096606620917,9.13387389772587e-4
variant_regional,2021-04-29,2021-04-29,virus_too_low_for_variant_to_be_identifiable,East Midlands,E12000004,East Midlands,1.959711194771315e-4,4.071226825757765e-4,7.542220246061504e-5
variant_regional,2021-04-29,2021-04-29,virus_too_low_for_variant_to_be_identifiable,East of England,E12000006,East of England,2.2391598281130796e-4,4.2906744176125246e-4,9.339687800207866e-5
variant_regional,2021-04-29,2021-04-29,virus_too_low_for_variant_to_be_identifiable,London,E12000007,London,3.21039522067756e-4,5.313793592576254e-4,1.694014309420885e-4
variant_regional,2021-04-29,2021-04-29,virus_too_low_for_variant_to_be_identifiable,North East,E12000001,North East,2.0699390619211602e-4,4.6376410155582655e-4,6.535083585605485e-5
variant_regional,2021-04-29,2021-04-29,virus_too_low_for_variant_to_be_identifiable,North West,E12000002,North West,1.2437251595248802e-4,2.44540248063193e-4,4.7597298323441944e-5
variant_regional,2021-04-29,2021-04-29,virus_too_low_for_variant_to_be_identifiable,South East,E12000008,South East,1.550166357477375e-4,2.894717184792175e-4,6.710838163082584e-5
variant_regional,2021-04-29,2021-04-29,virus_too_low_for_variant_to_be_identifiable,South West,E12000009,South West,1.400183056228655e-4,3.04231458562845e-4,4.000586928125935e-5
variant_regional,2021-04-29,2021-04-29,virus_too_low_for_variant_to_be_identifiable,West Midlands,E12000005,West Midlands,1.566068225526875e-4,3.1877425731128146e-4,5.069175939160085e-5
variant_regional,2021-04-29,2021-04-29,virus_too_low_for_variant_to_be_identifiable,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,2.12019043796524e-4,4.20981261982386e-4,8.497648041649503e-5
variant_regional,2021-04-30,2021-04-30,alpha_uk_variant_compatible,East Midlands,E12000004,East Midlands,4.921126865894589e-6,8.83036707592459e-6,2.2058200691978e-6
variant_regional,2021-04-30,2021-04-30,alpha_uk_variant_compatible,East of England,E12000006,East of England,3.0718622167930997e-6,5.9089528270092206e-6,1.26362269708946e-6
variant_regional,2021-04-30,2021-04-30,alpha_uk_variant_compatible,London,E12000007,London,7.05942788306547e-6,1.03451100796775e-5,4.4389627910251895e-6
variant_regional,2021-04-30,2021-04-30,alpha_uk_variant_compatible,North East,E12000001,North East,4.0782837187621204e-6,9.17421909167807e-6,1.15407098537789e-6
variant_regional,2021-04-30,2021-04-30,alpha_uk_variant_compatible,North West,E12000002,North West,7.46076210825579e-6,1.1720397932943198e-5,4.34934931291229e-6
variant_regional,2021-04-30,2021-04-30,alpha_uk_variant_compatible,South East,E12000008,South East,5.0548012269259505e-6,8.32313778334087e-6,2.7573333214806102e-06
variant_regional,2021-04-30,2021-04-30,alpha_uk_variant_compatible,South West,E12000009,South West,1.56997545899496e-6,3.8843015806525606e-6,3.1922253699043696e-7
variant_regional,2021-04-30,2021-04-30,alpha_uk_variant_compatible,West Midlands,E12000005,West Midlands,4.11933036101016e-6,7.5569689696668e-6,1.8536298588809499e-6
variant_regional,2021-04-30,2021-04-30,alpha_uk_variant_compatible,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,1.4922049220620901e-5,2.17434005116868e-5,9.46655969059999e-6
variant_regional,2021-04-30,2021-04-30,not_compatible_with_alpha_uk_variant,East Midlands,E12000004,East Midlands,6.69688818446666e-7,2.16374280350758e-6,9.04228378076503e-8
variant_regional,2021-04-30,2021-04-30,not_compatible_with_alpha_uk_variant,East of England,E12000006,East of England,4.38502658982076e-7,1.49434241181467e-6,3.61703117642315e-8
variant_regional,2021-04-30,2021-04-30,not_compatible_with_alpha_uk_variant,London,E12000007,London,3.92120781849092e-7,1.06855512676125e-6,7.08773625941986e-8
variant_regional,2021-04-30,2021-04-30,not_compatible_with_alpha_uk_variant,North East,E12000001,North East,1.13736840586602e-6,3.6239282479374302e-6,1.32411604055475e-7
variant_regional,2021-04-30,2021-04-30,not_compatible_with_alpha_uk_variant,North West,E12000002,North West,6.81399674553484e-7,1.8042463390190801e-6,1.2401102569715899e-7
variant_regional,2021-04-30,2021-04-30,not_compatible_with_alpha_uk_variant,South East,E12000008,South East,3.40502522645738e-7,1.00541996030053e-6,4.0929016629030404e-8
variant_regional,2021-04-30,2021-04-30,not_compatible_with_alpha_uk_variant,South West,E12000009,South West,4.30507688442104e-7,1.54713432146019e-6,2.63159900889427e-8
variant_regional,2021-04-30,2021-04-30,not_compatible_with_alpha_uk_variant,West Midlands,E12000005,West Midlands,3.64083738544799e-7,1.31692768149206e-6,1.95536938108748e-8
variant_regional,2021-04-30,2021-04-30,not_compatible_with_alpha_uk_variant,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,2.95935296270461e-7,1.04514346971737e-6,1.7362082912140998e-8
variant_regional,2021-04-30,2021-04-30,not_compatible_with_uk_variant,East Midlands,E12000004,East Midlands,7.53787599414021e-5,2.2320796223784003e-4,1.1408499269301301e-5
variant_regional,2021-04-30,2021-04-30,not_compatible_with_uk_variant,East of England,E12000006,East of England,2.53434203925779e-5,7.93413346119788e-5,2.90786999924153e-6
variant_regional,2021-04-30,2021-04-30,not_compatible_with_uk_variant,London,E12000007,London,3.55679309795873e-5,9.3882689876561e-5,7.388492577748061e-6
variant_regional,2021-04-30,2021-04-30,not_compatible_with_uk_variant,North East,E12000001,North East,9.213890443752469e-5,2.99195041838084e-4,1.2277054979254001e-5
variant_regional,2021-04-30,2021-04-30,not_compatible_with_uk_variant,North West,E12000002,North West,4.8911929555667004e-5,1.34374117604234e-4,9.883165904787999e-6
variant_regional,2021-04-30,2021-04-30,not_compatible_with_uk_variant,South East,E12000008,South East,4.00822137914588e-5,1.16378856490373e-4,5.33018968253989e-6
variant_regional,2021-04-30,2021-04-30,not_compatible_with_uk_variant,South West,E12000009,South West,2.4933434746282404e-5,9.753684654272669e-5,1.26185606904267e-6
variant_regional,2021-04-30,2021-04-30,not_compatible_with_uk_variant,West Midlands,E12000005,West Midlands,2.44661097506987e-5,8.800979074190879e-5,9.345158218399999e-7
variant_regional,2021-04-30,2021-04-30,not_compatible_with_uk_variant,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,2.3768241995063298e-5,8.55740450715919e-5,1.0468423710469999e-6
variant_regional,2021-04-30,2021-04-30,uk_variant_compatible,East Midlands,E12000004,East Midlands,4.79170561190483e-4,8.58415550972974e-4,2.2304858219631798e-4
variant_regional,2021-04-30,2021-04-30,uk_variant_compatible,East of England,E12000006,East of England,3.33912077015728e-4,6.092443119552181e-4,1.5058092705022e-4
variant_regional,2021-04-30,2021-04-30,uk_variant_compatible,London,E12000007,London,7.086533482384211e-4,0.00106021834249529,4.4214253865741194e-4
variant_regional,2021-04-30,2021-04-30,uk_variant_compatible,North East,E12000001,North East,3.69548541974499e-4,7.77245961934739e-4,1.24293383399183e-4
variant_regional,2021-04-30,2021-04-30,uk_variant_compatible,North West,E12000002,North West,7.15944480391885e-4,0.0011131563768887601,4.20388569753444e-4
variant_regional,2021-04-30,2021-04-30,uk_variant_compatible,South East,E12000008,South East,5.2571244885262e-4,8.53397699736971e-4,2.8368532720580297e-4
variant_regional,2021-04-30,2021-04-30,uk_variant_compatible,South West,E12000009,South West,2.09235287700247e-4,4.57417552091114e-4,6.25999435169912e-5
variant_regional,2021-04-30,2021-04-30,uk_variant_compatible,West Midlands,E12000005,West Midlands,3.98691392443919e-4,7.20903824624692e-4,1.7530903766156602e-4
variant_regional,2021-04-30,2021-04-30,uk_variant_compatible,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,0.00141677549723318,0.00208161392984459,8.80454935698327e-4
variant_regional,2021-04-30,2021-04-30,virus_too_low_for_variant_to_be_identifiable,East Midlands,E12000004,East Midlands,1.97421212761965e-4,4.09847689662304e-4,7.613930614146444e-5
variant_regional,2021-04-30,2021-04-30,virus_too_low_for_variant_to_be_identifiable,East of England,E12000006,East of England,2.1858796029293449e-4,4.2048632490972095e-4,9.04746274821441e-5
variant_regional,2021-04-30,2021-04-30,virus_too_low_for_variant_to_be_identifiable,London,E12000007,London,3.270435676472545e-4,5.43165104282182e-4,1.721706448733625e-4
variant_regional,2021-04-30,2021-04-30,virus_too_low_for_variant_to_be_identifiable,North East,E12000001,North East,2.0029671344845953e-4,4.5305569566439e-4,6.27084338976102e-5
variant_regional,2021-04-30,2021-04-30,virus_too_low_for_variant_to_be_identifiable,North West,E12000002,North West,1.18447675185164e-4,2.3502730700111101e-4,4.4844863287469755e-5
variant_regional,2021-04-30,2021-04-30,virus_too_low_for_variant_to_be_identifiable,South East,E12000008,South East,1.519707770973505e-4,2.843086828849755e-4,6.578909763210489e-5
variant_regional,2021-04-30,2021-04-30,virus_too_low_for_variant_to_be_identifiable,South West,E12000009,South West,1.443739485873465e-4,3.141205082219355e-4,4.1627848999071397e-5
variant_regional,2021-04-30,2021-04-30,virus_too_low_for_variant_to_be_identifiable,West Midlands,E12000005,West Midlands,1.4798032682561603e-4,3.03341906920333e-4,4.680625623333675e-5
variant_regional,2021-04-30,2021-04-30,virus_too_low_for_variant_to_be_identifiable,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,2.1733768957595098e-4,4.221753891407265e-4,8.756454029265674e-5
variant_regional,2021-05-01,2021-05-01,alpha_uk_variant_compatible,East Midlands,E12000004,East Midlands,4.90113733342659e-6,8.80463701231425e-6,2.19944755214518e-6
variant_regional,2021-05-01,2021-05-01,alpha_uk_variant_compatible,East of England,E12000006,East of England,3.2281973691682097e-6,6.130036196209991e-6,1.36568019269528e-6
variant_regional,2021-05-01,2021-05-01,alpha_uk_variant_compatible,London,E12000007,London,6.85049760167069e-6,1.00889746977754e-5,4.2723339421434995e-6
variant_regional,2021-05-01,2021-05-01,alpha_uk_variant_compatible,North East,E12000001,North East,4.24165878737925e-6,9.47638364071489e-6,1.2616737720383999e-6
variant_regional,2021-05-01,2021-05-01,alpha_uk_variant_compatible,North West,E12000002,North West,7.37945040198903e-6,1.16395435320553e-5,4.26261321738734e-6
variant_regional,2021-05-01,2021-05-01,alpha_uk_variant_compatible,South East,E12000008,South East,4.991435492524261e-6,8.2921531470665e-6,2.6995767408124e-6
variant_regional,2021-05-01,2021-05-01,alpha_uk_variant_compatible,South West,E12000009,South West,1.63655679475657e-6,4.03968753580745e-6,3.47609509979608e-7
variant_regional,2021-05-01,2021-05-01,alpha_uk_variant_compatible,West Midlands,E12000005,West Midlands,4.02202459055428e-6,7.33983294909443e-6,1.82523705073628e-6
variant_regional,2021-05-01,2021-05-01,alpha_uk_variant_compatible,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,1.4584644482359e-5,2.1317049039699997e-5,9.22355278839683e-6
variant_regional,2021-05-01,2021-05-01,not_compatible_with_alpha_uk_variant,East Midlands,E12000004,East Midlands,7.072991955885571e-7,2.20751683302578e-6,1.05800890870767e-7
variant_regional,2021-05-01,2021-05-01,not_compatible_with_alpha_uk_variant,East of England,E12000006,East of England,5.00637998235856e-7,1.6400882330212501e-6,4.95237546210621e-8
variant_regional,2021-05-01,2021-05-01,not_compatible_with_alpha_uk_variant,London,E12000007,London,4.2203527668169196e-7,1.11504887580254e-6,8.195730910686351e-8
variant_regional,2021-05-01,2021-05-01,not_compatible_with_alpha_uk_variant,North East,E12000001,North East,1.2001394886828e-6,3.71690795254762e-6,1.51002104330189e-7
variant_regional,2021-05-01,2021-05-01,not_compatible_with_alpha_uk_variant,North West,E12000002,North West,7.07054276388064e-7,1.82058269457452e-6,1.39213377857017e-7
variant_regional,2021-05-01,2021-05-01,not_compatible_with_alpha_uk_variant,South East,E12000008,South East,3.36526832562152e-7,9.87182844554544e-7,4.2490098872683405e-8
variant_regional,2021-05-01,2021-05-01,not_compatible_with_alpha_uk_variant,South West,E12000009,South West,4.37765660198091e-7,1.53600087728371e-6,2.90501666109374e-8
variant_regional,2021-05-01,2021-05-01,not_compatible_with_alpha_uk_variant,West Midlands,E12000005,West Midlands,3.6480714454136e-7,1.30795020445589e-6,2.16699493306491e-8
variant_regional,2021-05-01,2021-05-01,not_compatible_with_alpha_uk_variant,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,2.94306694811073e-7,1.04046774257704e-6,1.85311349285442e-8
variant_regional,2021-05-01,2021-05-01,not_compatible_with_uk_variant,East Midlands,E12000004,East Midlands,7.83082516753947e-5,2.30293991079743e-4,1.20472361853853e-5
variant_regional,2021-05-01,2021-05-01,not_compatible_with_uk_variant,East of England,E12000006,East of England,2.91731185506672e-5,8.85190273804552e-5,3.59640234477602e-6
variant_regional,2021-05-01,2021-05-01,not_compatible_with_uk_variant,London,E12000007,London,3.86044256314958e-5,1.01087384610033e-4,8.26897102880997e-6
variant_regional,2021-05-01,2021-05-01,not_compatible_with_uk_variant,North East,E12000001,North East,9.87941471759658e-5,3.168129425988681e-4,1.4102669741349e-5
variant_regional,2021-05-01,2021-05-01,not_compatible_with_uk_variant,North West,E12000002,North West,5.1717199521868e-5,1.38461622536896e-4,1.084630353848e-5
variant_regional,2021-05-01,2021-05-01,not_compatible_with_uk_variant,South East,E12000008,South East,3.83728546655971e-5,1.1400795018313e-4,4.87776108513884e-6
variant_regional,2021-05-01,2021-05-01,not_compatible_with_uk_variant,South West,E12000009,South West,2.49990245648059e-5,9.728187212086921e-5,1.20069139952481e-6
variant_regional,2021-05-01,2021-05-01,not_compatible_with_uk_variant,West Midlands,E12000005,West Midlands,2.44760801577513e-5,9.045054244938359e-5,9.93944630103e-7
variant_regional,2021-05-01,2021-05-01,not_compatible_with_uk_variant,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,2.38358010966225e-5,8.64173012908297e-5,1.0577293665120001e-6
variant_regional,2021-05-01,2021-05-01,uk_variant_compatible,East Midlands,E12000004,East Midlands,4.70294200240005e-4,8.42629118158497e-4,2.17185630446214e-4
variant_regional,2021-05-01,2021-05-01,uk_variant_compatible,East of England,E12000006,East of England,3.42631551784154e-4,6.22601665592536e-4,1.55322875060455e-4
variant_regional,2021-05-01,2021-05-01,uk_variant_compatible,London,E12000007,London,6.90140510482813e-4,0.00103897794902791,4.26178707586173e-4
variant_regional,2021-05-01,2021-05-01,uk_variant_compatible,North East,E12000001,North East,3.80344882463342e-4,8.022529821516849e-4,1.30121397161709e-4
variant_regional,2021-05-01,2021-05-01,uk_variant_compatible,North West,E12000002,North West,0.00069834292513046205,0.00108447558129677,4.08648489926941e-4
variant_regional,2021-05-01,2021-05-01,uk_variant_compatible,South East,E12000008,South East,5.10623552507787e-4,8.347275057159501e-4,2.77195890982186e-4
variant_regional,2021-05-01,2021-05-01,uk_variant_compatible,South West,E12000009,South West,2.0660162863283903e-4,4.551745214739659e-4,6.19368591047692e-5
variant_regional,2021-05-01,2021-05-01,uk_variant_compatible,West Midlands,E12000005,West Midlands,3.84957424150772e-4,7.04560902447795e-4,1.69784946066995e-4
variant_regional,2021-05-01,2021-05-01,uk_variant_compatible,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,0.00138393575204805,0.00203723070338859,8.54321710628428e-4
variant_regional,2021-05-01,2021-05-01,virus_too_low_for_variant_to_be_identifiable,East Midlands,E12000004,East Midlands,2.0014454579038698e-4,4.16834370632165e-4,7.762281550431196e-5
variant_regional,2021-05-01,2021-05-01,virus_too_low_for_variant_to_be_identifiable,East of England,E12000006,East of England,2.13391823554603e-4,4.1200929579055553e-4,8.752234166720305e-5
variant_regional,2021-05-01,2021-05-01,virus_too_low_for_variant_to_be_identifiable,London,E12000007,London,3.343691375013335e-4,5.53372839351332e-4,1.77152452039947e-4
variant_regional,2021-05-01,2021-05-01,virus_too_low_for_variant_to_be_identifiable,North East,E12000001,North East,1.9426766810064e-4,4.43394933824643e-4,5.99398759077487e-5
variant_regional,2021-05-01,2021-05-01,virus_too_low_for_variant_to_be_identifiable,North West,E12000002,North West,1.132490145460435e-4,2.2627238866279348e-4,4.185628592962911e-5
variant_regional,2021-05-01,2021-05-01,virus_too_low_for_variant_to_be_identifiable,South East,E12000008,South East,1.50518029606812e-4,2.8186768989438846e-4,6.527808777171295e-5
variant_regional,2021-05-01,2021-05-01,virus_too_low_for_variant_to_be_identifiable,South West,E12000009,South West,1.4911781977879751e-4,3.237531681893105e-4,4.31215648283537e-5
variant_regional,2021-05-01,2021-05-01,virus_too_low_for_variant_to_be_identifiable,West Midlands,E12000005,West Midlands,1.407653563880015e-4,2.91727153561567e-4,4.43627079692738e-5
variant_regional,2021-05-01,2021-05-01,virus_too_low_for_variant_to_be_identifiable,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,2.2072643399480253e-4,4.253538611000895e-4,9.04207851179555e-5
variant_regional,2021-05-02,2021-05-02,alpha_uk_variant_compatible,East Midlands,E12000004,East Midlands,4.88637656742715e-6,8.78783286516755e-6,2.18786605150409e-6
variant_regional,2021-05-02,2021-05-02,alpha_uk_variant_compatible,East of England,E12000006,East of England,3.3935086307886897e-6,6.36561130639795e-6,1.45932961429977e-6
variant_regional,2021-05-02,2021-05-02,alpha_uk_variant_compatible,London,E12000007,London,6.6284886196464e-6,9.83695160001638e-6,4.11853994208637e-6
variant_regional,2021-05-02,2021-05-02,alpha_uk_variant_compatible,North East,E12000001,North East,4.40287444519086e-6,9.71298229211869e-6,1.34410392703736e-6
variant_regional,2021-05-02,2021-05-02,alpha_uk_variant_compatible,North West,E12000002,North West,7.26534601063652e-6,1.1409840142200999e-5,4.19880848208436e-6
variant_regional,2021-05-02,2021-05-02,alpha_uk_variant_compatible,South East,E12000008,South East,5.20463057573283e-6,8.580297641572161e-6,2.78511853395444e-6
variant_regional,2021-05-02,2021-05-02,alpha_uk_variant_compatible,South West,E12000009,South West,1.70279866977565e-6,4.167990912589591e-6,3.73376411034e-7
variant_regional,2021-05-02,2021-05-02,alpha_uk_variant_compatible,West Midlands,E12000005,West Midlands,3.9419593505861e-6,7.291052561582381e-6,1.77919368599641e-6
variant_regional,2021-05-02,2021-05-02,alpha_uk_variant_compatible,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,1.42791389560221e-5,2.0926232158785298e-5,8.920868368469871e-6
variant_regional,2021-05-02,2021-05-02,alpha_variant_compatible,East Midlands,E12000004,East Midlands,3.93784055314808e-6,8.28824912324563e-6,1.29432047903942e-6
variant_regional,2021-05-02,2021-05-02,alpha_variant_compatible,East of England,E12000006,East of England,3.0588031702941403e-6,6.22020066177575e-6,1.0360910338065199e-6
variant_regional,2021-05-02,2021-05-02,alpha_variant_compatible,London,E12000007,London,7.16586498550861e-6,1.0778879926984001e-5,4.41457197360784e-6
variant_regional,2021-05-02,2021-05-02,alpha_variant_compatible,North East,E12000001,North East,3.73863102361521e-6,8.90591642926719e-6,8.41581890554082e-7
variant_regional,2021-05-02,2021-05-02,alpha_variant_compatible,North West,E12000002,North West,7.30262791332206e-6,1.1679246467393899e-5,4.095074171253101e-6
variant_regional,2021-05-02,2021-05-02,alpha_variant_compatible,South West,E12000009,South West,1.8698232080573899e-6,4.61611690855741e-6,3.8851715515386104e-7
variant_regional,2021-05-02,2021-05-02,alpha_variant_compatible,West Midlands,E12000005,West Midlands,3.65763032806964e-6,7.32558107997127e-6,1.32075071490573e-6
variant_regional,2021-05-02,2021-05-02,alpha_variant_compatible,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,1.2794407668805299e-5,1.9442403781899902e-5,7.65443464627744e-6
variant_regional,2021-05-02,2021-05-02,delta_variant_compatible,East Midlands,E12000004,East Midlands,1.08106824578697e-6,3.2199550122356297e-6,1.47361093635395e-7
variant_regional,2021-05-02,2021-05-02,delta_variant_compatible,East of England,E12000006,East of England,7.53535049097692e-7,2.28465246670109e-6,8.364544504158719e-8
variant_regional,2021-05-02,2021-05-02,delta_variant_compatible,London,E12000007,London,6.40351219021503e-7,1.6568767797492099e-6,1.33721923328255e-7
variant_regional,2021-05-02,2021-05-02,delta_variant_compatible,North East,E12000001,North East,1.73255246332875e-6,5.25669236410735e-6,2.2348112523011502e-7
variant_regional,2021-05-02,2021-05-02,delta_variant_compatible,North West,E12000002,North West,7.12308272644312e-7,2.0776424253348998e-6,9.97372850623076e-8
variant_regional,2021-05-02,2021-05-02,delta_variant_compatible,South West,E12000009,South West,5.59803720329251e-7,1.96331300137721e-6,3.48841843819015e-8
variant_regional,2021-05-02,2021-05-02,delta_variant_compatible,West Midlands,E12000005,West Midlands,3.72902727290248e-7,1.4185309616938799e-6,1.8936943180449902e-8
variant_regional,2021-05-02,2021-05-02,delta_variant_compatible,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,3.77115837374027e-7,1.42146568203459e-6,1.7515202566638102e-8
variant_regional,2021-05-02,2021-05-02,not_compatible_with_alpha_uk_variant,East Midlands,E12000004,East Midlands,7.516433137933659e-7,2.24883353394382e-6,1.22140888008682e-7
variant_regional,2021-05-02,2021-05-02,not_compatible_with_alpha_uk_variant,East of England,E12000006,East of England,5.74932429433919e-7,1.76104829813494e-6,6.70158515982556e-8
variant_regional,2021-05-02,2021-05-02,not_compatible_with_alpha_uk_variant,London,E12000007,London,4.59113859420929e-7,1.1809751526270499e-6,9.557792665213769e-8
variant_regional,2021-05-02,2021-05-02,not_compatible_with_alpha_uk_variant,North East,E12000001,North East,1.2691447808408598e-6,3.9274113401441505e-6,1.75287362123234e-7
variant_regional,2021-05-02,2021-05-02,not_compatible_with_alpha_uk_variant,North West,E12000002,North West,7.408106424933729e-7,1.8924952031000398e-6,1.52549215753803e-7
variant_regional,2021-05-02,2021-05-02,not_compatible_with_alpha_uk_variant,South East,E12000008,South East,4.545641202776615e-7,1.3165620767371286e-6,6.052134664621815e-8
variant_regional,2021-05-02,2021-05-02,not_compatible_with_alpha_uk_variant,South West,E12000009,South West,4.46503710223657e-7,1.52748693236459e-6,3.30730820196982e-8
variant_regional,2021-05-02,2021-05-02,not_compatible_with_alpha_uk_variant,West Midlands,E12000005,West Midlands,3.6728700031373896e-7,1.2944980170235e-6,2.3199955960898e-8
variant_regional,2021-05-02,2021-05-02,not_compatible_with_alpha_uk_variant,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,2.94907812195826e-7,1.02305976737688e-6,1.99737856501149e-8
variant_regional,2021-05-02,2021-05-02,not_compatible_with_uk_variant,East Midlands,E12000004,East Midlands,8.1874066549542e-5,2.34292831136168e-4,1.31778004890295e-5
variant_regional,2021-05-02,2021-05-02,not_compatible_with_uk_variant,East of England,E12000006,East of England,3.39278244294096e-5,1.00020887460909e-4,4.57288505883667e-6
variant_regional,2021-05-02,2021-05-02,not_compatible_with_uk_variant,London,E12000007,London,4.226366528996379e-5,1.0870200028763301e-4,9.31029536676812e-6
variant_regional,2021-05-02,2021-05-02,not_compatible_with_uk_variant,North East,E12000001,North East,1.0563955623597298e-4,3.37590135695956e-4,1.6075052489637e-5
variant_regional,2021-05-02,2021-05-02,not_compatible_with_uk_variant,North West,E12000002,North West,5.4972594240175995e-5,1.44198432133733e-4,1.1876349818839e-5
variant_regional,2021-05-02,2021-05-02,not_compatible_with_uk_variant,South East,E12000008,South East,3.66732134140009e-5,1.10790307222591e-4,4.43242112038547e-6
variant_regional,2021-05-02,2021-05-02,not_compatible_with_uk_variant,South West,E12000009,South West,2.50856217235317e-5,9.71386156677028e-5,1.08640257805572e-6
variant_regional,2021-05-02,2021-05-02,not_compatible_with_uk_variant,West Midlands,E12000005,West Midlands,2.45037917514563e-5,9.16109921779153e-5,1.0119202531939999e-6
variant_regional,2021-05-02,2021-05-02,not_compatible_with_uk_variant,Yorkshire and The Humber,E12000003,Yorkshire and The Humber,2.39317689458529e-5,8.71731138727387e-5,1.11943110629777e-6
variant_regional,2021-05-02,2021-05-02,uk_variant_compatible,East Midlands,E12000004,East Midlands,4.56106303160924e-4,8.328922298023431e-4,2.06449692930813e-4
variant_regional,2021-05-02,2021-05-02,uk_variant_compatible,East of England,E12000006,East of England,3.53903573932097e-4,6.42005720979104e-4,1.63352875008344e-4
